,whisky_id,link,image,name,avr_rating,category,location,total_rating,price_tier,abv,cask_type,smoky,peaty,spicy,herbal,oily,body,rich,sweet,salty,vanilla,tart,fruity,floral
3507,3508,/spirits/j-w-overbey-bourbon,"https://ip-distiller.imgix.net/images/spirits/ee154e70-d8d7-0131-f71a-32d24ed1959c/jw_overby_bourbon_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",J.W. Overbey Bourbon,6.0,Bourbon,"New York, USA",1.0,4,45.0,"new, charred American oak",10,0,30,0,20,20,30,40,20,30,0,40,0
3508,3509,/spirits/bowen-s-whiskey,"https://ip-distiller.imgix.net/images/spirits/4c61baa2-8b48-4813-bbe3-17a6542f3273/bowen%2527s-whiskey_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Bowen's Whiskey,5.83,Corn,"California, USA",12.0,2,45.0,fire-damaged oak,50,0,20,60,80,60,70,70,0,60,0,70,70
3509,3510,/spirits/smokehead,"https://ip-distiller.imgix.net/images/spirits/27d524cb-4b09-4f97-8ef3-34bebd26685c/smokehead_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Smokehead Islay Single Malt,6.33,Peated Single Malt,"Islay, Scotland",436.0,2,43.0,,60,80,50,10,60,50,10,60,80,30,10,20,0
3510,3511,/spirits/chattooga-belle-block-and-tackle-whiskey,"https://ip-distiller.imgix.net/images/spirits/2c3e47c0-1d4d-0134-58f2-4ac5ca2d6cd8/chattooga_belle_block_and_tackle_whiskey_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Chattooga Belle Block and Tackle Whiskey,7.0,Other Whiskey,"South Carolina, USA",1.0,2,40.0,"first fill, former Jack Daniels",0,0,65,0,10,30,10,75,20,65,20,80,50
3511,3512,/spirits/2bar-bourbon,"https://ip-distiller.imgix.net/images/spirits/66481220-d819-0132-75af-0a1a924f1e2e/2bar-bourbon_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",2bar Bourbon,6.48,Bourbon,"Washington, USA",56.0,2,50.0,"new, charred American oak",40,0,80,60,0,30,30,40,0,35,40,20,0
3512,3513,/spirits/mcclelland-s-single-malt-highland,"https://ip-distiller.imgix.net/images/spirits/31eae900-e84f-0131-41a3-0e00c6623e12/mcclellands-single-malt-highland_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",McClelland's Single Malt Highland,5.44,Single Malt,"Highlands, Scotland",230.0,2,40.0,,10,0,20,15,0,50,50,70,0,15,10,25,20
3513,3514,/spirits/mcclelland-s-single-malt-lowland,"https://ip-distiller.imgix.net/images/spirits/03e6a020-e522-0131-240a-06a57ae68e8a/mcclellands-single-malt-lowland_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",McClelland's Single Malt Lowland,4.7,Single Malt,"Lowlands, Scotland",57.0,1,40.0,,0,0,20,10,0,40,35,50,0,15,0,30,20
3514,3515,/spirits/john-b-stetson-kentucky-straight-bourbon-whiskey,"https://ip-distiller.imgix.net/images/spirits/6998d240-d1c3-0131-7588-26c507f6af31/john-b-stetson-kentucky-straight-bourbon_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",John B. Stetson Kentucky Straight Bourbon Whiskey,5.07,Bourbon,"Kentucky, USA",55.0,2,42.0,"new, charred American oak",30,0,60,20,50,40,40,60,0,70,40,30,0
3515,3516,/spirits/wiser-s-deluxe,"https://ip-distiller.imgix.net/images/spirits/8af90f89-b52d-46e1-8eaf-a37b22a18ffe/wisers-deluxe_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",J.P. Wiser's Deluxe,5.17,Canadian,Canada,103.0,1,40.0,ex-bourbon,20,0,50,70,50,60,60,80,0,40,50,50,20
3516,3517,/spirits/yamazakura-fine-blended-whisky,"https://ip-distiller.imgix.net/images/spirits/c34d6320-31aa-0134-7c58-66a6fd92bb28/yamazakura_fine_blended_whisky_original.jpg?w=120&h=120&mark-w=35&mark-h=35&fit=crop&crop=right&mark-align=top,left&mark-pad=0&mark=",Yamazakura Fine Blended Whisky,4.58,Blended,Japan,36.0,3,40.0,,10,10,30,20,40,30,35,60,30,50,75,55,80
